,building,date,associated,authenticated,room,epochtime
8292,school of Computer Science,Mon Nov 02 21:42:28 GMT+00:00 2015,0,0,4,1446500548
8293,school of Computer Science,Mon Nov 02 21:47:29 GMT+00:00 2015,0,0,4,1446500849
8294,school of Computer Science,Mon Nov 02 21:52:26 GMT+00:00 2015,0,0,4,1446501146
8295,school of Computer Science,Mon Nov 02 21:57:27 GMT+00:00 2015,0,0,4,1446501447
8296,school of Computer Science,Mon Nov 02 22:00:47 GMT+00:00 2015,0,0,4,1446501647
8297,school of Computer Science,Mon Nov 02 22:06:26 GMT+00:00 2015,0,0,4,1446501986
8298,school of Computer Science,Mon Nov 02 22:09:42 GMT+00:00 2015,1,1,4,1446502182
8299,school of Computer Science,Mon Nov 02 22:13:04 GMT+00:00 2015,0,0,4,1446502384
8300,school of Computer Science,Mon Nov 02 22:16:04 GMT+00:00 2015,0,0,4,1446502564
8301,school of Computer Science,Mon Nov 02 22:20:46 GMT+00:00 2015,0,0,4,1446502846
8302,school of Computer Science,Mon Nov 02 22:23:48 GMT+00:00 2015,0,0,4,1446503028
8303,school of Computer Science,Mon Nov 02 22:27:42 GMT+00:00 2015,0,0,4,1446503262
8304,school of Computer Science,Mon Nov 02 22:30:47 GMT+00:00 2015,0,0,4,1446503447
8305,school of Computer Science,Mon Nov 02 22:33:50 GMT+00:00 2015,0,0,4,1446503630
8306,school of Computer Science,Mon Nov 02 22:36:51 GMT+00:00 2015,0,0,4,1446503811
8307,school of Computer Science,Mon Nov 02 22:40:14 GMT+00:00 2015,0,0,4,1446504014
8308,school of Computer Science,Mon Nov 02 22:43:15 GMT+00:00 2015,0,0,4,1446504195
8309,school of Computer Science,Mon Nov 02 22:46:24 GMT+00:00 2015,0,0,4,1446504384
8310,school of Computer Science,Mon Nov 02 22:49:26 GMT+00:00 2015,0,0,4,1446504566
8311,school of Computer Science,Mon Nov 02 22:52:52 GMT+00:00 2015,0,0,4,1446504772
8312,school of Computer Science,Mon Nov 02 22:57:50 GMT+00:00 2015,0,0,4,1446505070
8313,school of Computer Science,Mon Nov 02 23:02:53 GMT+00:00 2015,0,0,4,1446505373
8314,school of Computer Science,Mon Nov 02 23:07:54 GMT+00:00 2015,0,0,4,1446505674
8315,school of Computer Science,Mon Nov 02 23:12:55 GMT+00:00 2015,0,0,4,1446505975
8316,school of Computer Science,Mon Nov 02 23:17:54 GMT+00:00 2015,0,0,4,1446506274
8317,school of Computer Science,Mon Nov 02 23:22:57 GMT+00:00 2015,0,0,4,1446506577
8318,school of Computer Science,Mon Nov 02 23:27:57 GMT+00:00 2015,0,0,4,1446506877
8319,school of Computer Science,Mon Nov 02 23:33:04 GMT+00:00 2015,0,0,4,1446507184
8320,school of Computer Science,Mon Nov 02 23:38:12 GMT+00:00 2015,0,0,4,1446507492
8321,school of Computer Science,Mon Nov 02 23:43:02 GMT+00:00 2015,0,0,4,1446507782
8322,school of Computer Science,Mon Nov 02 23:48:04 GMT+00:00 2015,0,0,4,1446508084
8323,school of Computer Science,Mon Nov 02 23:53:06 GMT+00:00 2015,0,0,4,1446508386
8324,school of Computer Science,Mon Nov 02 23:58:05 GMT+00:00 2015,0,0,4,1446508685
8325,school of Computer Science,Tue Nov 03 00:03:14 GMT+00:00 2015,0,0,4,1446508994
8326,school of Computer Science,Tue Nov 03 00:08:28 GMT+00:00 2015,0,0,4,1446509308
8327,school of Computer Science,Tue Nov 03 00:13:19 GMT+00:00 2015,0,0,4,1446509599
8328,school of Computer Science,Tue Nov 03 00:18:22 GMT+00:00 2015,0,0,4,1446509902
8329,school of Computer Science,Tue Nov 03 00:24:42 GMT+00:00 2015,0,0,4,1446510282
8330,school of Computer Science,Tue Nov 03 00:28:31 GMT+00:00 2015,0,0,4,1446510511
8331,school of Computer Science,Tue Nov 03 00:33:26 GMT+00:00 2015,0,0,4,1446510806
8332,school of Computer Science,Tue Nov 03 00:38:25 GMT+00:00 2015,0,0,4,1446511105
8333,school of Computer Science,Tue Nov 03 00:43:30 GMT+00:00 2015,0,0,4,1446511410
8334,school of Computer Science,Tue Nov 03 00:48:31 GMT+00:00 2015,0,0,4,1446511711
8335,school of Computer Science,Tue Nov 03 00:53:32 GMT+00:00 2015,0,0,4,1446512012
8336,school of Computer Science,Tue Nov 03 00:58:36 GMT+00:00 2015,0,0,4,1446512316
8337,school of Computer Science,Tue Nov 03 01:03:36 GMT+00:00 2015,0,0,4,1446512616
8338,school of Computer Science,Tue Nov 03 01:08:33 GMT+00:00 2015,0,0,4,1446512913
8339,school of Computer Science,Tue Nov 03 01:13:41 GMT+00:00 2015,0,0,4,1446513221
8340,school of Computer Science,Tue Nov 03 01:18:35 GMT+00:00 2015,0,0,4,1446513515
8341,school of Computer Science,Tue Nov 03 01:23:35 GMT+00:00 2015,0,0,4,1446513815
8342,school of Computer Science,Tue Nov 03 01:28:36 GMT+00:00 2015,0,0,4,1446514116
8343,school of Computer Science,Tue Nov 03 01:33:36 GMT+00:00 2015,0,0,4,1446514416
8344,school of Computer Science,Tue Nov 03 01:38:36 GMT+00:00 2015,0,0,4,1446514716
8345,school of Computer Science,Tue Nov 03 01:43:38 GMT+00:00 2015,0,0,4,1446515018
8346,school of Computer Science,Tue Nov 03 01:48:38 GMT+00:00 2015,0,0,4,1446515318
8347,school of Computer Science,Tue Nov 03 01:53:38 GMT+00:00 2015,0,0,4,1446515618
8348,school of Computer Science,Tue Nov 03 01:58:40 GMT+00:00 2015,0,0,4,1446515920
8349,school of Computer Science,Tue Nov 03 02:03:47 GMT+00:00 2015,0,0,4,1446516227
8350,school of Computer Science,Tue Nov 03 02:08:47 GMT+00:00 2015,0,0,4,1446516527
8351,school of Computer Science,Tue Nov 03 02:13:44 GMT+00:00 2015,0,0,4,1446516824
8352,school of Computer Science,Tue Nov 03 02:18:45 GMT+00:00 2015,0,0,4,1446517125
8353,school of Computer Science,Tue Nov 03 02:23:46 GMT+00:00 2015,0,0,4,1446517426
8354,school of Computer Science,Tue Nov 03 02:28:48 GMT+00:00 2015,0,0,4,1446517728
8355,school of Computer Science,Tue Nov 03 02:33:49 GMT+00:00 2015,0,0,4,1446518029
8356,school of Computer Science,Tue Nov 03 02:38:52 GMT+00:00 2015,0,0,4,1446518332
8357,school of Computer Science,Tue Nov 03 02:43:52 GMT+00:00 2015,0,0,4,1446518632
8358,school of Computer Science,Tue Nov 03 02:48:54 GMT+00:00 2015,0,0,4,1446518934
8359,school of Computer Science,Tue Nov 03 02:53:52 GMT+00:00 2015,0,0,4,1446519232
8360,school of Computer Science,Tue Nov 03 02:58:53 GMT+00:00 2015,0,0,4,1446519533
8361,school of Computer Science,Tue Nov 03 03:03:55 GMT+00:00 2015,0,0,4,1446519835
8362,school of Computer Science,Tue Nov 03 03:08:57 GMT+00:00 2015,0,0,4,1446520137
8363,school of Computer Science,Tue Nov 03 03:12:10 GMT+00:00 2015,0,0,4,1446520330
8364,school of Computer Science,Tue Nov 03 03:18:58 GMT+00:00 2015,0,0,4,1446520738
8365,school of Computer Science,Tue Nov 03 03:23:57 GMT+00:00 2015,0,0,4,1446521037
8366,school of Computer Science,Tue Nov 03 03:29:00 GMT+00:00 2015,0,0,4,1446521340
8367,school of Computer Science,Tue Nov 03 03:34:03 GMT+00:00 2015,0,0,4,1446521643
8368,school of Computer Science,Tue Nov 03 03:39:00 GMT+00:00 2015,0,0,4,1446521940
8369,school of Computer Science,Tue Nov 03 03:44:03 GMT+00:00 2015,0,0,4,1446522243
8370,school of Computer Science,Tue Nov 03 03:49:02 GMT+00:00 2015,0,0,4,1446522542
8371,school of Computer Science,Tue Nov 03 03:54:04 GMT+00:00 2015,0,0,4,1446522844
8372,school of Computer Science,Tue Nov 03 03:59:06 GMT+00:00 2015,0,0,4,1446523146
8373,school of Computer Science,Tue Nov 03 04:04:08 GMT+00:00 2015,0,0,4,1446523448
8374,school of Computer Science,Tue Nov 03 04:09:07 GMT+00:00 2015,0,0,4,1446523747
8375,school of Computer Science,Tue Nov 03 04:14:07 GMT+00:00 2015,0,0,4,1446524047
8376,school of Computer Science,Tue Nov 03 04:19:09 GMT+00:00 2015,0,0,4,1446524349
8377,school of Computer Science,Tue Nov 03 04:24:09 GMT+00:00 2015,0,0,4,1446524649
8378,school of Computer Science,Tue Nov 03 04:29:11 GMT+00:00 2015,0,0,4,1446524951
8379,school of Computer Science,Tue Nov 03 04:34:13 GMT+00:00 2015,0,0,4,1446525253
8380,school of Computer Science,Tue Nov 03 04:39:12 GMT+00:00 2015,0,0,4,1446525552
